state_name,city,"ROUND(AVG(Median),1)"
"New York",Flushing,98843
California,Redlands,98811.2
"New Hampshire",Manchester,98779
Florida,"Ponte Vedra Beach",98743
Arkansas,Centerton,98726
Maryland,Cumberland,98708.8
Arizona,Scottsdale,98693.3
Virginia,Annandale,98651.6
Missouri,"Lake St Louis",98406
California,"St. Helena",98374
"New York",Plattsburgh,98334.6
Louisiana,Milton,98333
Pennsylvania,Cheltenham,98261.5
California,Ripon,98248
"South Carolina",Columbia,98181
"New York","Saratoga Springs",98142.2
"New Jersey",Aberdeen,98132
Massachusetts,Revere,98103.4
"New York","Staten Island",98102.2
Georgia,Bonaire,98042
California,"Westlake Village",98005.5
"New York","Rockaway Park",97990
"New Mexico",Albuquerque,97945.8
Massachusetts,Sterling,97858.5
California,Escondido,97756.5
Missouri,Raytown,97730
Texas,"Grand Prairie",97715.9
"New York",Penfield,97678
Louisiana,"Elm Grove",97605
Alabama,Daphne,97539
Florida,"Marco Island",97538
Michigan,Pinckney,97482
Maryland,Belcamp,97389.5
Massachusetts,Mattapoisett,97274
"New York","West Hempstead",97252.3
Virginia,Harrisonburg,97178.8
Illinois,Roselle,97129
"New Hampshire",Brentwood,97125
"New York","Niagara Falls",97096.1
Illinois,Mokena,97091
"South Carolina",Beaufort,97061.5
"North Carolina",Gibsonville,97036
Colorado,"Colorado Springs",97020.4
Hawaii,Kapolei,96974.5
Texas,"La Porte",96959.5
Kansas,"Shawnee Mission",96912.1
Colorado,Lyons,96888
Florida,"Boca Raton",96880.7
California,Hanford,96865.8
Illinois,"Homer Glen",96735
Georgia,Hephzibah,96708.6
Pennsylvania,Pottstown,96695
Indiana,Elkhart,96677.2
Utah,Kaysville,96642
Tennessee,Crossville,96640.2
Illinois,Freeport,96537.2
Florida,Weston,96511
Tennessee,"Thompson's Station",96484
Virginia,"Locust Grove",96455
Virginia,Haymarket,96442
Maryland,Fallston,96428
Texas,Helotes,96405
Arkansas,Texarkana,96392
"New York",Coram,96378
"New Jersey",Linwood,96364
Delaware,Wilmington,96333.7
Washington,"Lake Tapps",96318
Utah,Salem,96303
"New York","Ozone Park",96267.7
Florida,Miramar,96233.1
Texas,Temple,96229.5
Pennsylvania,"Feasterville Trevose",96196
Ohio,"Huber Heights",96157
Mississippi,Starkville,96142.8
Maryland,Harwood,96133.5
Pennsylvania,"Cranberry Twp",96098.5
California,"Hawaiian Gardens",96094
Kentucky,Louisville,96017.3
Hawaii,Mililani,95787.5
"New Jersey",Chester,95750
California,Lakewood,95721.7
"New York","Port Jefferson Station",95647
Delaware,Bear,95612
Minnesota,"Mendota Heights",95592.3
Wisconsin,"Whitefish Bay",95491
California,Lompoc,95473.6
Wisconsin,Watertown,95451.8
Washington,Ridgefield,95248
"North Carolina",Raleigh,95246.7
"North Dakota",Lincoln,95234
California,Riverside,95226.6
"North Carolina",Laurinburg,95224.5
"North Carolina",Lenoir,95215.5
Pennsylvania,"West Chester",95209.9
Texas,"The Colony",95200.5
Illinois,Chatham,95183.5
California,Tollhouse,95137
Massachusetts,Townsend,95132
"North Carolina",Jacksonville,95105
"Rhode Island",Jamestown,95091
"North Carolina",Asheville,95030.6
Colorado,"Grand Junction",95007.2
Washington,"Bainbridge Island",94914.5
California,"Hacienda Heights",94906.5
Ohio,Westlake,94894
"New Jersey",Norwood,94877
Washington,Silverdale,94870.8
California,"Marina Del Rey",94781
Pennsylvania,Havertown,94774
Wisconsin,Greendale,94762
"District of Columbia",Washington,94747.6
California,"Pismo Beach",94742
"New York",Mahopac,94737
California,"San Luis Obispo",94733.4
Massachusetts,Worcester,94723
"New Jersey","Wood  Ridge",94560
Pennsylvania,Holland,94546.7
Florida,"Miami Bach",94532
Wyoming,Pinedale,94509
Colorado,"Castle Rock",94497
Wisconsin,Mukwonago,94472
Wisconsin,Sobieski,94462
Michigan,Onaway,94452
Wisconsin,Oconomowoc,94438.5
"Rhode Island","North Scituate",94429.5
Colorado,Frederick,94416.5
California,"Canoga Park",94398.4
Minnesota,Monticello,94395
"New Jersey",Manasquan,94395
Michigan,"Sterling Heights",94355.2
California,Jamul,94313
California,"San Leandro",94280.2
Massachusetts,Lee,94260
Ohio,"Cuyahoga Falls",94225.3
"New Jersey",Eatontown,94156
Illinois,Plainfield,94152.7
Massachusetts,Springfield,94147.4
"New York",Mattituck,94138
"New York","Slate Hill",94075
Louisiana,Madisonville,94011
"New York",Amherst,93968.7
Wisconsin,Hudson,93957.7
Texas,Corsicana,93943.8
Georgia,Grayson,93863
"South Carolina",Mullins,93845.5
Minnesota,Minneapolis,93715.7
Maryland,Elkridge,93645.8
Massachusetts,"South Easton",93621.5
Maryland,"White Marsh",93593
Pennsylvania,"Bryn Mawr",93542.5
Minnesota,"Cottage Grove",93501
"New York",Congers,93469
Illinois,"Palos Heights",93462.5
Illinois,Mossville,93441
Georgia,Smyrna,93422.5
California,Murrieta,93418.3
Kentucky,Edgewood,93356
"New York","Long Island City",93335.3
Illinois,Ringwood,93306
Massachusetts,Hampden,93246
"New Jersey",Collingswood,93221
"West Virginia",Martinsburg,93205
"New Mexico",Tucumcari,93163.5
Iowa,Inwood,93141
Ohio,Hamilton,93117.4
"New Jersey","Spring Lake",93109
"New Jersey",Flanders,93077
California,Yucaipa,93050
"New Hampshire",Strafford,93036
Maryland,Gambrills,93034
Nebraska,Lincoln,92956.3
Ohio,Brecksville,92924
Iowa,"Cedar Rapids",92919.7
Michigan,Mason,92849.8
Indiana,Hebron,92849
Pennsylvania,"Ellwood City",92834.2
"New York","Islip Terrace",92813
"New Jersey",Sewell,92786.4
Minnesota,Lakeville,92719.5
Illinois,Sherman,92658
California,Glendale,92637.7
Ohio,Delaware,92637.7
Massachusetts,"Newton Highlands",92604
Michigan,Parma,92586
Kansas,Manhattan,92567.3
"New York",Greenvale,92564.5
Texas,Amarillo,92547
"New Jersey",Hampton,92543
Texas,"Fort Worth",92542.8
"Rhode Island",Providence,92500.3
Georgia,Brooks,92498
Texas,Houston,92485.2
"North Carolina",Charlotte,92478.2
Florida,"Plant City",92414.2
Maryland,Grasonville,92376
Ohio,Beachwood,92349
Massachusetts,Cohasset,92287
California,"Jurupa Valley",92210.7
Arizona,Glendale,92191.1
"South Carolina",Greer,92169.5
Illinois,Champaign,92168.3
"North Carolina",Concord,92162.2
Washington,Olympia,92155.1
Oregon,Portland,92130.3
Pennsylvania,"Fort Washington",92090.5
Ohio,Hinckley,92082
Oregon,Gresham,91960.7
Georgia,Marietta,91905.2
Connecticut,Thomaston,91882
Ohio,Parma,91830.8
Kentucky,Whitesville,91823
"New Jersey","Atlantic Highlands",91818.7
Massachusetts,Charlestown,91786
Indiana,Pittsboro,91775.5
Colorado,"Fort Lupton",91763
Florida,Brandon,91728.2
Georgia,Covington,91719.6
Oklahoma,Bartlesville,91699.6
Kentucky,Covington,91688.6
Illinois,Libertyville,91633.5
Connecticut,Farmington,91628.5
Washington,Lacey,91600.7
Tennessee,Clarksville,91596.8
Alabama,Montgomery,91560.6
"New York","Island Park",91529
Washington,Shelton,91523.6
California,Colton,91520.4
Maryland,Edgewater,91497
Michigan,"Beverly Hills",91474.5
Illinois,"Gages Lake",91463
Florida,Davie,91404.7
"New Jersey",Oceanport,91397
Alabama,Auburn,91381.6
California,"La Crescenta",91368.3
"New York","East Patchogue",91264
"New Jersey","Medford Lakes",91260
"New York",Florida,91243
Michigan,Holland,91216.1
Florida,Sebastian,91185.7
Connecticut,"East Windsor",91148
Alaska,Healy,91135
Georgia,Roswell,91091
Louisiana,"New Iberia",91081.4
Illinois,"New Lenox",91024.3
Oregon,Newberg,91008.5
Colorado,Aurora,90935.6
California,Lakeside,90924.7
California,Berkeley,90893.4
Illinois,"De Kalb",90868
Florida,Greenacres,90843.2
Minnesota,Centerville,90799
Maryland,"St Michaels",90790
"New York","Forest Hills",90781.2
California,"Playa Vista",90712
Connecticut,Suffield,90648
"Rhode Island",Manville,90644
"Rhode Island",Lincoln,90622
Colorado,Pueblo,90556.4
Georgia,Martinez,90526
Utah,"West Bountiful",90510
"New York",Kingston,90492.1
Minnesota,Cedar,90481
"New Jersey",Bogota,90459
Idaho,Boise,90399.3
Louisiana,Youngsville,90360.5
Virginia,Cloverdale,90296
Illinois,"Rock Island",90261.8
Georgia,"Powder Springs",90244
California,Lodi,90228.1
California,Sacramento,90192.5
Maine,"North Yarmouth",90177
Michigan,"Commerce Township",90117.5
California,Pacoima,90095.8
"New Hampshire",Fremont,90088
"New Jersey","Point Pleasant Beach",89923
Pennsylvania,"Green Lane",89837
Texas,Dallas,89818.7
Arizona,Surprise,89782.5
"New Jersey","Mine Hill",89680.5
"New York","Pearl River",89553
Illinois,Shorewood,89532
California,"Valley Springs",89426
Tennessee,"Oliver Springs",89419
"New York",Rush,89405
"New Hampshire",Newton,89390
California,Bakersfield,89388.4
"New Jersey",Hamburg,89353
California,"Alta Loma",89332.3
Pennsylvania,Conshohocken,89299
Texas,Klein,89269.8
Colorado,"Fort Collins",89265.8
Connecticut,"North Haven",89233.5
Minnesota,"Ham Lake",89232
Massachusetts,Lunenburg,89214
Connecticut,Moodus,89191
Illinois,"Des Plaines",89178
California,Coalinga,89163
Montana,Billings,89123.4
Florida,"Pembroke Pines",89063.2
"North Dakota",Bismarck,89057
Massachusetts,Norfolk,89013
Wisconsin,Mondovi,88998
"New York",Garnerville,88988
Massachusetts,Paxton,88986
"Rhode Island",Warwick,88943.6
California,"El Segundo",88938
Pennsylvania,Chalfont,88863
Massachusetts,Stoughton,88850.5
Florida,"Ft Myers",88848.2
Utah,Logan,88825
Washington,Yelm,88809
Florida,Cantonment,88739
Washington,Bremerton,88688.5
"New Hampshire","North Hampton",88684
Wisconsin,Suamico,88679
"New York","New Fairfield",88675
Oklahoma,Enid,88670.3
Washington,"Camano Island",88659
Pennsylvania,"Bala Cynwyd",88585.5
"New Jersey","Greystone Park",88561
California,"Santa Cruz",88522.1
Texas,Crawford,88518
Wyoming,Wright,88491
"New Jersey","Morris Plains",88486
Illinois,"Beach Park",88466
Georgia,Dacula,88431.2
Georgia,"Saint Simons Island",88422
"New Jersey",Sergeantsville,88416
"New York","Lake View",88329
Colorado,Nederland,88295
"New Hampshire",Kingston,88243
"New York","St Regis Falls",88223
Alabama,Mccalla,88210
"New Jersey",Dumont,88184
Montana,Colstrip,88106
Iowa,Ottumwa,88099.4
Utah,"East Layton",88063.5
California,"Long Beach",88051.2
Pennsylvania,"New Britain",88048
Pennsylvania,Warminster,88045.5
Texas,Arlington,88018.3
California,Oakland,87993.4
Alaska,Tatitlek,87924
Kentucky,Alexandria,87871
Illinois,"Buffalo Grove",87858.8
Massachusetts,Hanson,87815.5
Michigan,Ferndale,87728.3
California,Antioch,87696
California,"Garden Grove",87657.2
Connecticut,Waterford,87632
Ohio,Barberton,87538.8
California,"Glen Ellen",87533
Alabama,Andalusia,87525
Connecticut,Middlefield,87504
Illinois,"Calumet City",87400.2
Texas,Newcastle,87371
Washington,"Gig Harbor",87359
Connecticut,Winsted,87307
Virginia,Seaford,87299
Illinois,Huntley,87295
Massachusetts,"North Grafton",87279
Arkansas,Newport,87272.8
Louisiana,Lafayette,87265.6
"North Carolina",Kinston,87261
Delaware,Middletown,87239
Indiana,"Battle Ground",87238
Florida,Sunrise,87226.9
Wisconsin,Racine,87149.6
Hawaii,Hauula,87147
Oregon,Bend,87141.4
Texas,Forney,86997
Florida,"Key Largo",86959
California,"La Mesa",86950.8
Michigan,"Madison Heights",86905.2
Maine,"Long Island",86902
Illinois,"Maple Park",86893
Ohio,"Liberty Township",86873
Maryland,Newburg,86846
"New Hampshire","E. Swanzey",86837
"New Jersey","East Rutherford",86815
Maine,Kennebunk,86807
California,"Santa Clarita",86748
Florida,"Port Richey",86727.2
California,Hawthorne,86717.6
Maryland,"Owings Mills",86694.3
Vermont,"Underhill Center",86664
Tennessee,Nashville,86660.6
"New Jersey",Wanaque,86612
"New York","East Islip",86593
Texas,Warren,86592
Illinois,Stockton,86566
Texas,"League City",86547.3
California,"Dana Point",86530
Connecticut,Branford,86518.5
"New York","Putnam Valley",86509
California,"Mill Valley",86508.5
"New Jersey",Irvington,86492.7
Maryland,Pylesville,86423
Hawaii,Kaneohe,86401.2
Massachusetts,"Marston Mills",86364
Ohio,Independence,86317
Iowa,Peosta,86212
Nevada,"Las Vegas",86190.2
"New York",Ronkonkoma,86185
California,"Newport Beach",86169
"New Jersey","Palisades Park",86165
Florida,"Orange Park",86134.7
"New York",Woodside,86127.9
"North Carolina",Gastonia,86124.2
Colorado,Berthoud,86088
"New York",Greenlawn,86065
Wisconsin,"Combined Locks",86057
Alaska,Nome,86030
California,"San Carlos",86011.5
"South Carolina",Chapin,85994
"New York",Crompond,85945
Illinois,Batavia,85932.7
Missouri,"New Haven",85892
California,Bellflower,85877.9
California,Fontana,85852.5
Arkansas,Conway,85812.4
Texas,Nemo,85807
Vermont,Starksboro,85778
Utah,Vernon,85772
"West Virginia",Shepherdstown,85750
Illinois,Chillicothe,85748
Mississippi,Flowood,85687
"New York",Brookhaven,85668
Indiana,"Terre Haute",85596.2
Wisconsin,"Eau Claire",85535.9
Arkansas,"White Hall",85442
Pennsylvania,Exton,85409.5
Missouri,"Cape Girardeau",85351.6
Colorado,Johnstown,85333
"New York",Voorheesville,85314.5
Florida,"Cape Coral",85313.2
Illinois,"Poplar Grove",85289
"New York","Cambria Heights",85288.7
Louisiana,Kenner,85283.1
California,"Pacific Grove",85268.7
Texas,"Corpus Christi",85253.2
Washington,Camas,85248
Wisconsin,"Black Earth",85216
Massachusetts,Seekonk,85210
Maryland,Upperco,85164
California,"Diamond Bar",85127.5
Massachusetts,Hudson,85099.5
"North Dakota",Thompson,85068.5
Utah,Centerville,84999.5
California,Bishop,84997
Maryland,Keymar,84993
Florida,Melbourne,84960.8
Texas,"San Angelo",84929.6
Oklahoma,Norman,84925
Massachusetts,Ashby,84920
Texas,"Missouri City",84875
"New York",Webster,84867.8
Illinois,Washington,84789.3
California,Ventura,84752.4
Michigan,Midland,84731
"New Hampshire",Salem,84681
"New York",Nassau,84555.5
Kentucky,"Park Hills",84542
"New Hampshire",Nashua,84529.2
Maryland,Crofton,84505
Michigan,Fenton,84498
Alabama,Cullman,84490.8
Iowa,"Iowa City",84464.8
Michigan,"New Hudson",84437
Washington,Spokane,84426.7
Georgia,Lawrenceville,84419.9
California,"Fountain Valley",84347.8
"North Carolina",Huntersville,84337.6
Connecticut,"South Windsor",84268
Pennsylvania,Dresher,84266.5
"North Carolina",Harrisburg,84225
Connecticut,Orange,84212.5
"New Jersey",Manahawkin,84185.5
Texas,"Harker Heights",84145
Ohio,Ashland,84089.2
Florida,Maitland,84086
"New Jersey",Leonia,84082
Minnesota,"Saint Anthony",84074
Massachusetts,Raynham,84068
"New Jersey",Kearny,84017.8
California,"Rancho Santa Fe",83971
Nebraska,Omaha,83962.8
Connecticut,Lebanon,83937
Florida,"Lehigh Acres",83913.1
"New York",Cohoes,83871.3
Washington,"Lake Forest Park",83836
"New York",Waterford,83811
"New Jersey","North Arlington",83765.2
Minnesota,"Vadnais Heights",83755
"North Carolina",Lewisville,83722
Maryland,"Berwyn Heights",83693.5
"New Jersey",Passaic,83688.4
Montana,Ulm,83641
Florida,"De Leon Springs",83629
Massachusetts,Dartmouth,83611
Ohio,Goshen,83584
Connecticut,Canterbury,83545
Maryland,Stevensville,83540
"New Jersey",Garfield,83525.3
California,"Woodland Hills",83455.8
California,"Moreno Valley",83446.4
"New Hampshire",Lee,83414
Illinois,Quincy,83411.7
Maryland,Lutherville,83373.5
Virginia,"Newport News",83365.5
Oregon,Damascus,83348
"Rhode Island","North Kingstown",83344
Maryland,Seabrook,83324
Oregon,Beavercreek,83303
Minnesota,Ramsey,83265
Florida,Newberry,83264
Minnesota,Zimmerman,83238
California,"Redwood Valley",83217
California,Millbrae,83178
Colorado,Avon,83132
Iowa,Ankeny,83104.7
Illinois,Roxana,83081
Missouri,Florissant,83059.9
Pennsylvania,Eagleville,83047
California,Carmichael,83037.9
Texas,Haslet,83036
Illinois,Bartelso,83031
Iowa,"Sergeant Bluff",83003
Illinois,Congerville,83002.5
Florida,"Lake Mary",82944
Vermont,Addison,82938
Washington,"West Richland",82924
California,Carpinteria,82918.5
Wyoming,"Rock Springs",82910.7
Indiana,Arcadia,82908
"New York","Blue Point",82896
Florida,"Wilton Manors",82811
Connecticut,Wolcott,82810
Pennsylvania,Moscow,82784
Florida,"Ponte Vedra",82750
Pennsylvania,Quakertown,82724.6
Ohio,Brookfield,82719
"New Jersey",Secaucus,82651
California,Gardena,82591.9
Michigan,Chelsea,82587
Arkansas,Sonora,82580
Wisconsin,Prescott,82579
Virginia,Bealeton,82551.7
Illinois,Havana,82549
Missouri,"St Charles",82522.4
Minnesota,Mahtomedi,82503.7
"New York",Bayport,82402.5
Missouri,Ellisville,82367
Colorado,Rangely,82317
California,Tarzana,82296
Massachusetts,Wrentham,82284
"New York",Calverton,82267
Wisconsin,Waterford,82238
Connecticut,Groton,82175.2
Maryland,"Great Mills",82174
Alaska,"North Pole",82163
California,Venice,82144.3
Nevada,"Incline Village",82066.3
Pennsylvania,Oxford,82023
"North Dakota",Sterling,81997
Illinois,Highland,81957
"New Jersey","Sea Girt",81946
Michigan,"Grand Rapids",81931.4
Pennsylvania,Chinchilla,81891
"New York",Binghamton,81882.8
Kansas,Haysville,81879.5
California,Carmel,81869
Connecticut,Bozrah,81845
Washington,Wilkeson,81787
California,Merced,81762.7
Oklahoma,Bixby,81741
Arizona,Laveen,81729
Alaska,Palmer,81723.5
Maryland,Odenton,81703
Illinois,Oswego,81699
Washington,Kennewick,81642.9
Illinois,Winnebago,81614
Ohio,Maumee,81589
Massachusetts,"Chestnut Hill",81577.3
Illinois,Sycamore,81556
Iowa,"Lake Park",81554
Pennsylvania,Nazareth,81548
Maryland,Churchville,81485
Texas,"Falls City",81468
Maine,Scarborough,81468
"New Jersey","Point Pleasant",81461
Massachusetts,Braintree,81455.8
Virginia,Mitchells,81408
"New Jersey",Avalon,81383.5
Connecticut,Goshen,81355
California,"Loma Linda",81345
California,"Pauma Valley",81325
Florida,Sarasota,81296
Wisconsin,Oshkosh,81239.1
Montana,Butte,81234.8
Pennsylvania,Norristown,81226.4
Colorado,Elizabeth,81199
Indiana,"Kingsford Heights",81165
Washington,Lakewood,81153.8
Wyoming,Gillette,81131
Florida,"Vero Beach",81125.8
Pennsylvania,Gibsonia,81095.5
Michigan,Essexville,81090
"New Jersey",Roebling,81055
Oregon,Banks,81034
California,Camarillo,81028
Virginia,Hiwassee,81012
Massachusetts,Wakefield,80976.5
"North Dakota",Wyndmere,80934
Ohio,Reedsville,80917
Ohio,Springfield,80910.8
Alaska,Wasilla,80890.8
Michigan,Gobles,80882
"New Hampshire",Somersworth,80878
"New Jersey","Lake Hopatcong",80877.5
"New York",Elmira,80871.4
"New Jersey",Haskell,80856
Utah,Syracuse,80842
"New York","East Amherst",80834
Texas,Beaumont,80790.5
Pennsylvania,"Allison Park",80789
"West Virginia",Waverly,80767
Texas,Converse,80760.5
Illinois,"Pingree Grove",80757
Utah,Perry,80741
Illinois,Antioch,80706
Minnesota,"Clear Lake",80678.5
Wisconsin,Lodi,80649
Florida,"North Palm Beach",80646
Texas,"Cedar Park",80614
"New Jersey",Ogdensburg,80611
"New York","Port Washington",80591.5
Vermont,Dorset,80572
"North Carolina",Sanford,80569.7
Connecticut,Morris,80550
Virginia,Lynchburg,80540.9
California,Lomita,80528
Colorado,Denver,80527.5
Oregon,"Lake Oswego",80517.2
California,Chatsworth,80503.8
"New Hampshire",Meriden,80499
California,Crockett,80487
Michigan,Dorr,80439
Illinois,Polo,80414
Pennsylvania,"Mc Keesport",80402
Arizona,Peoria,80397.1
Maryland,Aberdeen,80370
Michigan,Chesterfield,80302.5
Texas,Texarkana,80256.2
"New York","Kew Gardens",80240
Texas,Aubrey,80235
Indiana,Avon,80217.3
Wisconsin,Rothschild,80209
Washington,Aberdeen,80209
"New York","Red Hook",80200
Colorado,Arvada,80163
Pennsylvania,Pittsburgh,80147.1
"South Carolina","St. Helena",80133
Florida,"Winter Haven",80126.5
California,Visalia,80110.1
"North Carolina",Monroe,80109.4
Alaska,"Larsen Bay",80106
Pennsylvania,Damascus,80019
